product_id,brand,fixed_price,discounted_price,url,colors,sizes,rank_score,top,middle,small,product_info,fitting_info,additional_info,brand2
TH2E4KTN033M,TIME HOMME,345000,345000,"['/TH/2E/SS/TH2E4KTN033M_AN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W07.jpg?rs=684X1032']","['APPLE GREEN', 'DARK GREY', 'IVORY']","['95', '100', '105', '110']",0.7777777777777778,남성,탑,니트,"섬세한 니트 짜임으로 이루어져 있는 디자인이 돋보이며, 선명한 컬러감이 룩에 확실한 포인트가 되는 하프 슬리브 니트 탑입니다. 넥라인에 칼라를 더한 디자인과 에지를 리브 마감한 디테일이 한층 깔끔한 외관을 연출하며, 신축성 있는 면 혼방 소재로 편안한 착용감을 전해줍니다. ","189cm, 105 사이즈 모델이 105 사이즈 착용","['면 혼방 소재', '넥라인에 버튼 클로징', '각 끝단 리브 마감']",TIME HOMME
TH2E4KTN033M,TIME HOMME,345000,345000,"['/TH/2E/SS/TH2E4KTN033M_AN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_AN_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_DG_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033M_IV_W07.jpg?rs=684X1032']","['APPLE GREEN', 'DARK GREY', 'IVORY']","['95', '100', '105', '110']",0.7777777777777778,남성,탑,니트,"섬세한 니트 짜임으로 이루어져 있는 디자인이 돋보이며, 선명한 컬러감이 룩에 확실한 포인트가 되는 하프 슬리브 니트 탑입니다. 넥라인에 칼라를 더한 디자인과 에지를 리브 마감한 디테일이 한층 깔끔한 외관을 연출하며, 신축성 있는 면 혼방 소재로 편안한 착용감을 전해줍니다. ","189cm, 105 사이즈 모델이 105 사이즈 착용","['면 혼방 소재', '넥라인에 버튼 클로징', '각 끝단 리브 마감']",TIME HOMME
TH2E3KRN019M,TIME HOMME,295000,295000,"['/TH/2E/SS/TH2E3KRN019M_BK_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W07.jpg?rs=684X1032']","['BLACK', 'LIGHT GREEN', 'IVORY']","['95', '100', '105', '110']",0.6666666666666667,남성,탑,니트,"간결한 디자인과 깔끔한 컬러로 완성하여 높은 활용도를 선보이는 라운드넥 니트 탑입니다. 레귤러 실루엣이며, 각 끝단을 섬세하게 리브 마감했습니다. 부드럽고 포근한 터치감의 울 혼방 소재를 사용하여 편안한 착용감을 전해주며, 단품 또는 다양한 아우터에 이너로 활용하기 좋은 아이템입니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['울 혼방 소재', '라운드넥 디자인', '각 끝단 리브 마감']",TIME HOMME
TH2E3KRN019M,TIME HOMME,295000,295000,"['/TH/2E/SS/TH2E3KRN019M_BK_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_BK_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_LN_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E3KRN019M_IV_W07.jpg?rs=684X1032']","['BLACK', 'LIGHT GREEN', 'IVORY']","['95', '100', '105', '110']",0.6666666666666667,남성,탑,니트,"간결한 디자인과 깔끔한 컬러로 완성하여 높은 활용도를 선보이는 라운드넥 니트 탑입니다. 레귤러 실루엣이며, 각 끝단을 섬세하게 리브 마감했습니다. 부드럽고 포근한 터치감의 울 혼방 소재를 사용하여 편안한 착용감을 전해주며, 단품 또는 다양한 아우터에 이너로 활용하기 좋은 아이템입니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['울 혼방 소재', '라운드넥 디자인', '각 끝단 리브 마감']",TIME HOMME
TH2E4KTN030M,TIME HOMME,345000,345000,"['/TH/2E/SS/TH2E4KTN030M_DB_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W07.jpg?rs=684X1032']","['DARK BROWN', 'SKY BLUE', 'WHITE']","['95', '100', '105', '110']",0.5555555555555556,남성,탑,니트,"매우 부드러운 터치감과 뛰어난 신축성이 느껴지는 면 혼방 소재를 사용해 편안한 착용감을 전해주는 하프 슬리브 니트 탑입니다. 칼라가 있는 디자인으로 단정한 외관을 연출해 주며, 넥라인에 히든 버튼 여밈 더해 노치넥 실루엣으로 연출 가능합니다. 군더더기 없이 깔끔한 디자인으로 단독은 물론 아우터의 이너로 활용하기에도 좋은 아이템입니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['면 혼방 소재', '넥라인에 버튼 클로징', '각 끝단 리브 마감', '하프 슬리브 디자인']",TIME HOMME
TH2E4KTN030M,TIME HOMME,345000,345000,"['/TH/2E/SS/TH2E4KTN030M_DB_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_DB_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_SB_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN030M_WT_W07.jpg?rs=684X1032']","['DARK BROWN', 'SKY BLUE', 'WHITE']","['95', '100', '105', '110']",0.5555555555555556,남성,탑,니트,"매우 부드러운 터치감과 뛰어난 신축성이 느껴지는 면 혼방 소재를 사용해 편안한 착용감을 전해주는 하프 슬리브 니트 탑입니다. 칼라가 있는 디자인으로 단정한 외관을 연출해 주며, 넥라인에 히든 버튼 여밈 더해 노치넥 실루엣으로 연출 가능합니다. 군더더기 없이 깔끔한 디자인으로 단독은 물론 아우터의 이너로 활용하기에도 좋은 아이템입니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['면 혼방 소재', '넥라인에 버튼 클로징', '각 끝단 리브 마감', '하프 슬리브 디자인']",TIME HOMME
TH2E4KTN033MP1,TIME HOMME,355000,355000,"['/TH/2E/SS/TH2E4KTN033MP1_BL_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W08.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W09.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W07.jpg?rs=684X1032']","['BLUE', 'LIGHT GREEN']","['95', '100', '105', '110']",0.4444444444444444,남성,탑,니트,"손으로 직접 짠듯한 크로셰 니팅이 눈길을 끌며, 베이직한 디자인과 레귤러 핏 실루엣으로 깔끔하게 완성한 하프 슬리브 니트 탑입니다. 조니 칼라 디자인이 세련된 룩을 연출하며, 에지를 리브 마감하여 섬세하게 완성했습니다. 신축성이 있는 면 혼방 소재를 사용하여 가볍고 편안한 착용감을 전해줍니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['면 혼방 소재', '하프 슬리브 디자인', '각 끝단 리브 마감']",TIME HOMME
TH2E4KTN033MP1,TIME HOMME,355000,355000,"['/TH/2E/SS/TH2E4KTN033MP1_BL_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W07.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W08.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_BL_W09.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W01.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W02.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W03.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W04.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W05.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W06.jpg?rs=684X1032', '/TH/2E/SS/TH2E4KTN033MP1_LN_W07.jpg?rs=684X1032']","['BLUE', 'LIGHT GREEN']","['95', '100', '105', '110']",0.4444444444444444,남성,탑,니트,"손으로 직접 짠듯한 크로셰 니팅이 눈길을 끌며, 베이직한 디자인과 레귤러 핏 실루엣으로 깔끔하게 완성한 하프 슬리브 니트 탑입니다. 조니 칼라 디자인이 세련된 룩을 연출하며, 에지를 리브 마감하여 섬세하게 완성했습니다. 신축성이 있는 면 혼방 소재를 사용하여 가볍고 편안한 착용감을 전해줍니다.","187cm, 105 사이즈 모델이 100 사이즈 착용","['면 혼방 소재', '하프 슬리브 디자인', '각 끝단 리브 마감']",TIME HOMME
SH2E3KRN020M,SYSTEM HOMME,325000,325000,"['/SH/2E/SS/SH2E3KRN020M_BK_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W07.jpg?rs=684X1032']","['BLACK', 'OFF WHITE', 'BROWN', 'CHARCOAL GREY']","['95', '100', '105']",0.33333333333333337,남성,탑,니트,"하프 슬리브 디자인으로 S/S 시즌 높은 활용도를 선보이는 라운드넥 니트 탑입니다. 이탈리아 'Botto Giuseppe'사의 실크와 면 혼방 소재를 사용하여 편안한 착용감을 전해주며, 각 끝단을 섬세하게 리브 마감했습니다. 뒷면 상단에 입체감 있는 솔기 라인을 더해 포인트를 주었으며, 깔끔한 레귤러 실루엣으로 포멀과 캐주얼에 경계없이 두루 매치하기 좋은 아이템입니다.","186cm, 100 사이즈 모델이 100 사이즈 착용","[""이탈리아 'Botto Giuseppe'사의 수입 원사"", '실크와 면 혼방 소재', '라운드넥 디자인', '하프 슬리브 디자인', '각 끝단 리브 마감']",SYSTEM HOMME
SH2E3KRN020M,SYSTEM HOMME,325000,325000,"['/SH/2E/SS/SH2E3KRN020M_BK_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BK_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_OW_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_BR_W07.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W01.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W02.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W03.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W04.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W05.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W06.jpg?rs=684X1032', '/SH/2E/SS/SH2E3KRN020M_KG_W07.jpg?rs=684X1032']","['BLACK', 'OFF WHITE', 'BROWN', 'CHARCOAL GREY']","['95', '100', '105']",0.33333333333333337,남성,탑,니트,"하프 슬리브 디자인으로 S/S 시즌 높은 활용도를 선보이는 라운드넥 니트 탑입니다. 이탈리아 'Botto Giuseppe'사의 실크와 면 혼방 소재를 사용하여 편안한 착용감을 전해주며, 각 끝단을 섬세하게 리브 마감했습니다. 뒷면 상단에 입체감 있는 솔기 라인을 더해 포인트를 주었으며, 깔끔한 레귤러 실루엣으로 포멀과 캐주얼에 경계없이 두루 매치하기 좋은 아이템입니다.","186cm, 100 사이즈 모델이 100 사이즈 착용","[""이탈리아 'Botto Giuseppe'사의 수입 원사"", '실크와 면 혼방 소재', '라운드넥 디자인', '하프 슬리브 디자인', '각 끝단 리브 마감']",SYSTEM HOMME
CM2E4KTO044M,the CASHMERE,355000,355000,"['/CM/2E/SS/CM2E4KTO044M_KG_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_KG_W07.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E4KTO044M_CR_W07.jpg?rs=684X1032']","['CHARCOAL GREY', 'CREAM']","['100', '105']",0.2222222222222222,남성,탑,니트,"이탈리아 수입의 울과 실크 혼방 소재를 사용하여 가볍고 부드러운 착용감과 함께 고급스러운 느낌을 전해주며, 배색 스트라이프 패턴이 어우러져 한층 캐주얼한 느낌을 전해주는 하프 슬리브 칼라 니트 탑입니다. 군더더기 없이 간결한 칼라 디자인으로 깔끔하고 단정한 룩을 연출하며, 레귤러 핏 실루엣으로 어디에나 두루 매치하기 좋은 아이템입니다. 각 끝단을 리브 마감하였으며, 넥라인에 고급스러운 로고 버튼 디테일을 더해 섬세하게 완성했습니다.","187cm, 105 사이즈 모델이 105 사이즈 착용","['이탈리아 수입 원사', '울과 실크 혼방 소재', '넥라인의 버튼 클로징', '하프 슬리브 디자인', '소맷단과 밑단을 리브 마감']",the CASHMERE
